date,team,opponent,gf,ga,tournament,country,neutral,venue,target,venue_code,opp_code,day_code
1883-03-12,Wales,Scotland,0,3,Friendly,Wales,False,Home,0,1,189,0
1883-03-17,Ireland,Wales,1,1,Friendly,Ireland,False,Home,0,1,238,5
1884-01-26,Ireland,Scotland,0,5,British Championship,Ireland,False,Home,0,1,189,5
1884-02-09,Wales,Ireland,6,0,British Championship,Wales,False,Home,1,1,101,5
1884-02-23,Ireland,England,1,8,British Championship,Ireland,False,Home,0,1,64,5
1884-03-15,Scotland,England,1,0,British Championship,Scotland,False,Home,1,1,64,5
1884-03-17,Wales,England,0,4,British Championship,Wales,False,Home,0,1,64,0
1884-03-29,Scotland,Wales,4,1,British Championship,Scotland,False,Home,1,1,238,5
1885-02-28,England,Ireland,4,0,British Championship,England,False,Home,1,1,101,5
1885-03-14,Scotland,Ireland,8,2,British Championship,Scotland,False,Home,1,1,101,5
1885-03-14,England,Wales,1,1,British Championship,England,False,Home,0,1,238,5
1885-03-21,England,Scotland,1,1,British Championship,England,False,Home,0,1,189,5
1885-03-23,Wales,Scotland,1,8,British Championship,Wales,False,Home,0,1,189,0
1885-04-11,Ireland,Wales,2,8,British Championship,Ireland,False,Home,0,1,238,5
1886-02-27,Wales,Ireland,5,0,British Championship,Wales,False,Home,1,1,101,5
1886-03-13,Ireland,England,1,6,British Championship,Ireland,False,Home,0,1,64,5
1886-03-20,Ireland,Scotland,2,7,British Championship,Ireland,False,Home,0,1,189,5
1886-03-27,Scotland,England,1,1,British Championship,Scotland,False,Home,0,1,64,5
1886-03-29,Wales,England,1,3,British Championship,Wales,False,Home,0,1,64,0
1886-04-10,Scotland,Wales,4,1,British Championship,Scotland,False,Home,1,1,238,5
1887-02-05,England,Ireland,7,0,British Championship,England,False,Home,1,1,101,5
1887-02-19,Scotland,Ireland,4,1,British Championship,Scotland,False,Home,1,1,101,5
1887-02-26,England,Wales,4,0,British Championship,England,False,Home,1,1,238,5
1887-03-12,Ireland,Wales,4,1,British Championship,Ireland,False,Home,1,1,238,5
1887-03-19,England,Scotland,2,3,British Championship,England,False,Home,0,1,189,5
1887-03-21,Wales,Scotland,0,2,British Championship,Wales,False,Home,0,1,189,0
1888-02-04,England,Wales,5,1,British Championship,England,False,Home,1,1,238,5
1888-03-03,Wales,Ireland,11,0,British Championship,Wales,False,Home,1,1,101,5
1888-03-10,Scotland,Wales,5,1,British Championship,Scotland,False,Home,1,1,238,5
1888-03-17,Scotland,England,0,5,British Championship,Scotland,False,Home,0,1,64,5
1888-03-24,Ireland,Scotland,2,10,British Championship,Ireland,False,Home,0,1,189,5
1888-04-07,Ireland,England,1,5,British Championship,Ireland,False,Home,0,1,64,5
1889-02-23,England,Wales,4,1,British Championship,England,False,Home,1,1,238,5
1889-03-02,England,Ireland,6,1,British Championship,England,False,Home,1,1,101,5
1889-03-09,Scotland,Ireland,7,0,British Championship,Scotland,False,Home,1,1,101,5
1889-04-13,England,Scotland,2,3,British Championship,England,False,Home,0,1,189,5
1889-04-15,Wales,Scotland,0,0,British Championship,Wales,False,Home,0,1,189,0
1889-04-27,Ireland,Wales,1,3,British Championship,Ireland,False,Home,0,1,238,5
1890-02-08,Wales,Ireland,5,2,British Championship,England,True,Neutral,1,2,101,5
1890-03-15,Ireland,England,1,9,British Championship,Ireland,False,Home,0,1,64,5
1890-03-15,Wales,England,1,3,British Championship,Wales,False,Home,0,1,64,5
1890-03-22,Scotland,Wales,5,0,British Championship,Scotland,False,Home,1,1,238,5
1890-03-29,Ireland,Scotland,1,4,British Championship,Ireland,False,Home,0,1,189,5
1890-04-05,Scotland,England,1,1,British Championship,Scotland,False,Home,0,1,64,5
1891-02-07,Ireland,Wales,7,2,British Championship,Ireland,False,Home,1,1,238,5
1891-03-07,England,Wales,4,1,British Championship,England,False,Home,1,1,238,5
1891-03-07,England,Ireland,6,1,British Championship,England,False,Home,1,1,101,5
1891-03-21,Wales,Scotland,3,4,British Championship,Wales,False,Home,0,1,189,5
1891-03-28,Scotland,Ireland,2,1,British Championship,Scotland,False,Home,1,1,101,5
1891-04-04,England,Scotland,2,1,British Championship,England,False,Home,1,1,189,5
1892-02-27,Wales,Ireland,1,1,British Championship,Wales,False,Home,0,1,101,5
1892-03-05,Ireland,England,0,2,British Championship,Ireland,False,Home,0,1,64,5
1892-03-05,Wales,England,0,2,British Championship,Wales,False,Home,0,1,64,5
1892-03-19,Ireland,Scotland,2,3,British Championship,Ireland,False,Home,0,1,189,5
1892-03-26,Scotland,Wales,6,1,British Championship,Scotland,False,Home,1,1,238,5
1892-04-02,Scotland,England,1,4,British Championship,Scotland,False,Home,0,1,64,5
1893-02-25,England,Ireland,6,1,British Championship,England,False,Home,1,1,101,5
1893-03-13,England,Wales,6,0,British Championship,England,False,Home,1,1,238,0
1893-03-18,Wales,Scotland,0,8,British Championship,Wales,False,Home,0,1,189,5
1893-03-25,Scotland,Ireland,6,1,British Championship,Scotland,False,Home,1,1,101,5
1893-04-01,England,Scotland,5,2,British Championship,England,False,Home,1,1,189,5
1893-04-08,Ireland,Wales,4,3,British Championship,Ireland,False,Home,1,1,238,5
1894-02-24,Wales,Ireland,4,1,British Championship,Wales,False,Home,1,1,101,5
1894-03-03,Ireland,England,2,2,British Championship,Ireland,False,Home,0,1,64,5
1894-03-12,Wales,England,1,5,British Championship,Wales,False,Home,0,1,64,0
1894-03-24,Scotland,Wales,5,2,British Championship,Scotland,False,Home,1,1,238,5
1894-03-31,Ireland,Scotland,1,2,British Championship,Ireland,False,Home,0,1,189,5
1894-04-07,Scotland,England,2,2,British Championship,Scotland,False,Home,0,1,64,5
1895-03-09,England,Ireland,9,0,British Championship,England,False,Home,1,1,101,5
1895-03-16,Ireland,Wales,2,2,British Championship,Ireland,False,Home,0,1,238,5
1895-03-18,England,Wales,1,1,British Championship,England,False,Home,0,1,238,0
1895-03-23,Wales,Scotland,2,2,British Championship,Wales,False,Home,0,1,189,5
1895-03-30,Scotland,Ireland,3,1,British Championship,Scotland,False,Home,1,1,101,5
1895-04-06,England,Scotland,3,0,British Championship,England,False,Home,1,1,189,5
1896-02-29,Wales,Ireland,6,1,British Championship,Wales,False,Home,1,1,101,5
1896-03-07,Ireland,England,0,2,British Championship,Ireland,False,Home,0,1,64,5
1896-03-16,Wales,England,1,9,British Championship,Wales,False,Home,0,1,64,0
1896-03-21,Scotland,Wales,4,0,British Championship,Scotland,False,Home,1,1,238,5
1896-03-28,Ireland,Scotland,3,3,British Championship,Ireland,False,Home,0,1,189,5
1896-04-04,Scotland,England,2,1,British Championship,Scotland,False,Home,1,1,64,5
1897-02-20,England,Ireland,6,0,British Championship,England,False,Home,1,1,101,5
1897-03-06,Ireland,Wales,4,3,British Championship,Ireland,False,Home,1,1,238,5
1897-03-20,Wales,Scotland,2,2,British Championship,Wales,False,Home,0,1,189,5
1897-03-27,Scotland,Ireland,5,1,British Championship,Scotland,False,Home,1,1,101,5
1897-03-29,England,Wales,4,0,British Championship,England,False,Home,1,1,238,0
1897-04-03,England,Scotland,1,2,British Championship,England,False,Home,0,1,189,5
1898-02-19,Wales,Ireland,0,1,British Championship,Wales,False,Home,0,1,101,5
1898-03-05,Ireland,England,2,3,British Championship,Ireland,False,Home,0,1,64,5
1898-03-19,Scotland,Wales,5,2,British Championship,Scotland,False,Home,1,1,238,5
1898-03-26,Ireland,Scotland,0,3,British Championship,Ireland,False,Home,0,1,189,5
1898-03-28,Wales,England,0,3,British Championship,Wales,False,Home,0,1,64,0
1898-04-02,Scotland,England,1,3,British Championship,Scotland,False,Home,0,1,64,5
1899-02-18,England,Ireland,13,2,British Championship,England,False,Home,1,1,101,5
1899-03-04,Ireland,Wales,1,0,British Championship,Ireland,False,Home,1,1,238,5
1899-03-18,Wales,Scotland,0,6,British Championship,Wales,False,Home,0,1,189,5
1899-03-20,England,Wales,4,0,British Championship,England,False,Home,1,1,238,0
1899-03-25,Scotland,Ireland,9,1,British Championship,Scotland,False,Home,1,1,101,5
1899-04-08,England,Scotland,2,1,British Championship,England,False,Home,1,1,189,5
1900-02-03,Scotland,Wales,5,2,British Championship,Scotland,False,Home,1,1,238,5
1900-02-24,Wales,Ireland,2,0,British Championship,Wales,False,Home,1,1,101,5
1900-03-03,Ireland,Scotland,0,3,British Championship,Ireland,False,Home,0,1,189,5
1900-03-17,Ireland,England,0,2,British Championship,Ireland,False,Home,0,1,64,5
1900-03-26,Wales,England,1,1,British Championship,Wales,False,Home,0,1,64,0
1900-04-07,Scotland,England,4,1,British Championship,Scotland,False,Home,1,1,64,5
1901-02-23,Scotland,Ireland,11,0,British Championship,Scotland,False,Home,1,1,101,5
1901-03-02,Wales,Scotland,1,1,British Championship,Wales,False,Home,0,1,189,5
1901-03-09,England,Ireland,3,0,British Championship,England,False,Home,1,1,101,5
1901-03-18,England,Wales,6,0,British Championship,England,False,Home,1,1,238,0
1901-03-23,Ireland,Wales,0,1,British Championship,Ireland,False,Home,0,1,238,5
1901-03-30,England,Scotland,2,2,British Championship,England,False,Home,0,1,189,5
1902-02-22,Wales,Ireland,0,3,British Championship,Wales,False,Home,0,1,101,5
1902-03-01,Ireland,Scotland,1,5,British Championship,Ireland,False,Home,0,1,189,5
1902-03-03,Wales,England,0,0,British Championship,Wales,False,Home,0,1,64,0
1902-03-15,Scotland,Wales,5,1,British Championship,Scotland,False,Home,1,1,238,5
1902-03-22,Ireland,England,0,1,British Championship,Ireland,False,Home,0,1,64,5
1902-04-05,Scotland,England,1,1,British Championship,Scotland,False,Home,0,1,64,5
1902-05-03,England,Scotland,2,2,British Championship,England,False,Home,0,1,189,5
1902-07-20,Uruguay,Argentina,0,6,Friendly,Uruguay,False,Home,0,1,8,6
1902-08-09,Ireland,Scotland,0,3,Friendly,Ireland,False,Home,0,1,189,5
1902-10-12,Austria,Hungary,5,0,Friendly,Austria,False,Home,1,1,95,6
1903-02-14,England,Ireland,4,0,British Championship,England,False,Home,1,1,101,5
1903-03-02,England,Wales,2,1,British Championship,England,False,Home,1,1,238,0
1903-03-09,Wales,Scotland,0,1,British Championship,Wales,False,Home,0,1,189,0
1903-03-21,Scotland,Ireland,0,2,British Championship,Scotland,False,Home,0,1,101,5
1903-03-28,Ireland,Wales,2,0,British Championship,Ireland,False,Home,1,1,238,5
1903-04-04,England,Scotland,1,2,British Championship,England,False,Home,0,1,189,5
1903-04-05,Hungary,Czechia,2,1,Friendly,Hungary,False,Home,1,1,53,6
1903-06-11,Hungary,Austria,3,2,Friendly,Hungary,False,Home,1,1,12,3
1903-09-13,Argentina,Uruguay,2,3,Friendly,Argentina,False,Home,0,1,233,6
1903-10-11,Austria,Hungary,4,2,Friendly,Austria,False,Home,1,1,95,6
1904-02-29,Wales,England,2,2,British Championship,Wales,False,Home,0,1,64,0
1904-03-12,Scotland,Wales,1,1,British Championship,Scotland,False,Home,0,1,238,5
1904-03-12,Ireland,England,1,3,British Championship,Ireland,False,Home,0,1,64,5
1904-03-21,Wales,Ireland,0,1,British Championship,Wales,False,Home,0,1,101,0
1904-03-26,Ireland,Scotland,1,1,British Championship,Ireland,False,Home,0,1,189,5
1904-04-09,Scotland,England,0,1,British Championship,Scotland,False,Home,0,1,64,5
1904-05-01,Belgium,France,3,3,Friendly,Belgium,False,Home,0,1,75,6
1904-06-02,Hungary,Austria,3,0,Friendly,Hungary,False,Home,1,1,12,3
1904-10-09,Austria,Hungary,5,4,Friendly,Austria,False,Home,1,1,95,6
1905-02-12,France,Switzerland,1,0,Friendly,France,False,Home,1,1,210,6
1905-02-25,England,Ireland,1,1,British Championship,England,False,Home,0,1,101,5
1905-03-06,Wales,Scotland,3,1,British Championship,Wales,False,Home,1,1,189,0
1905-03-18,Scotland,Ireland,4,0,British Championship,Scotland,False,Home,1,1,101,5
1905-03-27,England,Wales,3,1,British Championship,England,False,Home,1,1,238,0
1905-04-01,England,Scotland,1,0,British Championship,England,False,Home,1,1,189,5
1905-04-08,Ireland,Wales,2,2,British Championship,Ireland,False,Home,0,1,238,5
1905-04-09,Hungary,Austria,0,0,Friendly,Hungary,False,Home,0,1,12,6
1905-04-30,Belgium,Netherlands,1,4,Friendly,Belgium,False,Home,0,1,147,6
1905-05-07,Belgium,France,7,0,Friendly,Belgium,False,Home,1,1,75,6
1905-05-14,Netherlands,Belgium,4,0,Friendly,Netherlands,False,Home,1,1,19,6
1905-07-21,Guyana,Trinidad and Tobago,1,4,Friendly,British Guiana,False,Home,0,1,222,4
1905-08-15,Argentina,Uruguay,0,0,Lipton Cup,Argentina,False,Home,0,1,233,1
1906-02-17,Ireland,England,0,5,British Championship,Ireland,False,Home,0,1,64,5
1906-03-03,Scotland,Wales,0,2,British Championship,Scotland,False,Home,0,1,238,5
1906-03-17,Ireland,Scotland,0,1,British Championship,Ireland,False,Home,0,1,189,5
1906-03-19,Wales,England,0,1,British Championship,Wales,False,Home,0,1,64,0
1906-04-01,Hungary,Czechia,1,1,Friendly,Hungary,False,Home,0,1,53,6
1906-04-02,Wales,Ireland,4,4,British Championship,Wales,False,Home,0,1,101,0
1906-04-07,Scotland,England,2,1,British Championship,Scotland,False,Home,1,1,64,5
1906-04-22,France,Belgium,0,5,Friendly,France,False,Home,0,1,19,6
1906-04-29,Belgium,Netherlands,5,0,Friendly,Belgium,False,Home,1,1,147,6
1906-05-13,Netherlands,Belgium,2,3,Friendly,Netherlands,False,Home,0,1,19,6
1906-07-09,Argentina,South Africa,0,1,Friendly,Argentina,False,Home,0,1,201,0
1906-08-15,Uruguay,Argentina,0,2,Lipton Cup,Uruguay,False,Home,0,1,8,2
1906-10-07,Czechia,Hungary,4,4,Friendly,Bohemia,False,Home,0,1,95,6
1906-10-21,Argentina,Uruguay,2,1,Newton Cup,Argentina,False,Home,1,1,233,6
1906-11-01,France,England,0,15,Friendly,France,False,Home,0,1,64,3
1906-11-04,Hungary,Austria,3,1,Friendly,Hungary,False,Home,1,1,12,6
1907-02-16,England,Ireland,1,0,British Championship,England,False,Home,1,1,101,5
1907-02-23,Ireland,Wales,2,3,British Championship,Ireland,False,Home,0,1,238,5
1907-03-04,Wales,Scotland,1,0,British Championship,Wales,False,Home,1,1,189,0
1907-03-16,Scotland,Ireland,3,0,British Championship,Scotland,False,Home,1,1,101,5
1907-03-18,England,Wales,1,1,British Championship,England,False,Home,0,1,238,0
1907-04-01,Netherlands,England,1,8,Friendly,Netherlands,False,Home,0,1,64,0
1907-04-06,England,Scotland,1,1,British Championship,England,False,Home,0,1,189,5
1907-04-07,Hungary,Czechia,5,2,Friendly,Hungary,False,Home,1,1,53,6
1907-04-14,Belgium,Netherlands,1,3,Friendly,Belgium,False,Home,0,1,147,6
1907-04-21,Belgium,France,1,2,Friendly,Belgium,False,Home,0,1,75,6
1907-05-05,Austria,Hungary,3,1,Friendly,Austria,False,Home,1,1,95,6
1907-05-09,Netherlands,Belgium,1,2,Friendly,Netherlands,False,Home,0,1,19,3
1907-08-15,Argentina,Uruguay,2,1,Lipton Cup,Argentina,False,Home,1,1,233,3
1907-10-06,Uruguay,Argentina,1,2,Newton Cup,Uruguay,False,Home,0,1,8,6
1907-10-06,Czechia,Hungary,5,3,Friendly,Bohemia,False,Home,1,1,95,6
1907-11-03,Hungary,Austria,4,1,Friendly,Hungary,False,Home,1,1,12,6
1907-12-21,England,Netherlands,12,2,Friendly,England,False,Home,1,1,147,5
1908-02-15,Ireland,England,1,3,British Championship,Ireland,False,Home,0,1,64,5
1908-03-07,Scotland,Wales,2,1,British Championship,Scotland,False,Home,1,1,238,5
1908-03-08,Switzerland,France,1,2,Friendly,Switzerland,False,Home,0,1,75,6
1908-03-14,Ireland,Scotland,0,5,British Championship,Ireland,False,Home,0,1,189,5
1908-03-16,Wales,England,1,7,British Championship,Wales,False,Home,0,1,64,0
1908-03-23,England,France,12,0,Friendly,England,False,Home,1,1,75,0
1908-03-29,Belgium,Netherlands,1,4,Friendly,Belgium,False,Home,0,1,147,6
1908-04-04,Scotland,England,1,1,British Championship,Scotland,False,Home,0,1,64,5
1908-04-05,Hungary,Czechia,5,2,Friendly,Hungary,False,Home,1,1,53,6
1908-04-05,Switzerland,Germany,5,3,Friendly,Switzerland,False,Home,1,1,80,6
1908-04-11,Wales,Ireland,0,1,British Championship,Wales,False,Home,0,1,101,5
1908-04-12,France,Belgium,1,2,Friendly,France,False,Home,0,1,19,6
1908-04-18,Belgium,England,2,8,Friendly,Belgium,False,Home,0,1,64,5
1908-04-20,Germany,England,1,5,Friendly,Germany,False,Home,0,1,64,0
1908-04-26,Netherlands,Belgium,3,1,Friendly,Netherlands,False,Home,1,1,19,6
1908-05-03,Austria,Hungary,4,0,Friendly,Austria,False,Home,1,1,95,6
1908-05-10,Netherlands,France,4,1,Friendly,Netherlands,False,Home,1,1,75,6
1908-06-06,Austria,England,1,6,Friendly,Austria,False,Home,0,1,64,5
1908-06-07,Austria,Germany,3,2,Friendly,Austria,False,Home,1,1,80,6
1908-06-08,Austria,England,1,11,Friendly,Austria,False,Home,0,1,64,0
1908-06-10,Hungary,England,0,7,Friendly,Hungary,False,Home,0,1,64,2
1908-06-13,Czechia,England,0,4,Friendly,Bohemia,False,Home,0,1,64,5
1908-07-12,Sweden,Norway,11,3,Friendly,Sweden,False,Home,1,1,161,6
1908-08-15,Uruguay,Argentina,2,2,Lipton Cup,Uruguay,False,Home,0,1,8,5
1908-09-08,Sweden,England,1,6,Friendly,Sweden,False,Home,0,1,64,1
1908-09-13,Argentina,Uruguay,2,1,Newton Cup,Argentina,False,Home,1,1,233,6
1908-10-04,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Argentina,False,Home,0,1,233,6
1908-10-19,Denmark,France,9,0,Olympic Games,England,True,Neutral,1,2,75,0
1908-10-20,England,Sweden,12,1,Olympic Games,England,False,Home,1,1,209,1
1908-10-22,England,Netherlands,4,0,Olympic Games,England,False,Home,1,1,147,3
1908-10-22,Denmark,France,17,1,Olympic Games,England,True,Neutral,1,2,75,3
1908-10-23,Netherlands,Sweden,2,0,Olympic Games,England,True,Neutral,1,2,209,4
1908-10-24,England,Denmark,2,0,Olympic Games,England,False,Home,1,1,55,5
1908-10-25,Netherlands,Sweden,5,3,Friendly,Netherlands,False,Home,1,1,209,6
1908-10-26,Belgium,Sweden,2,1,Friendly,Belgium,False,Home,1,1,209,0
1908-11-01,Hungary,Austria,5,3,Friendly,Hungary,False,Home,1,1,12,6
1909-02-13,England,Ireland,4,0,British Championship,England,False,Home,1,1,101,5
1909-03-01,Wales,Scotland,3,2,British Championship,Wales,False,Home,1,1,189,0
1909-03-13,England,Germany,9,0,Friendly,England,False,Home,1,1,80,5
1909-03-15,Scotland,Ireland,5,0,British Championship,Scotland,False,Home,1,1,101,0
1909-03-15,England,Wales,2,0,British Championship,England,False,Home,1,1,238,0
1909-03-20,Ireland,Wales,2,3,British Championship,Ireland,False,Home,0,1,238,5
1909-03-21,Belgium,Netherlands,1,4,Friendly,Belgium,False,Home,0,1,147,6
1909-04-03,England,Scotland,2,0,British Championship,England,False,Home,1,1,189,5
1909-04-04,Hungary,Germany,3,3,Friendly,Hungary,False,Home,0,1,80,6
1909-04-04,Germany,Switzerland,1,0,Friendly,Germany,False,Home,1,1,210,6
1909-04-12,Netherlands,England,0,4,Friendly,Netherlands,False,Home,0,1,64,0
1909-04-19,England,Belgium,11,2,Friendly,England,False,Home,1,1,19,0
1909-04-25,Netherlands,Belgium,4,1,Friendly,Netherlands,False,Home,1,1,19,6
1909-05-02,Austria,Hungary,3,4,Friendly,Austria,False,Home,0,1,95,6
1909-05-09,Belgium,France,5,2,Friendly,Belgium,False,Home,1,1,75,6
1909-05-20,Switzerland,England,0,9,Friendly,Switzerland,False,Home,0,1,64,3
1909-05-22,France,England,0,11,Friendly,France,False,Home,0,1,64,5
1909-05-29,Hungary,England,2,4,Friendly,Hungary,False,Home,0,1,64,5
1909-05-30,Hungary,Austria,1,1,Friendly,Hungary,False,Home,0,1,12,6
1909-05-31,Hungary,England,2,8,Friendly,Hungary,False,Home,0,1,64,0
1909-06-01,Austria,England,1,8,Friendly,Austria,False,Home,0,1,64,1
1909-08-15,Argentina,Uruguay,2,1,Lipton Cup,Argentina,False,Home,1,1,233,6
1909-09-19,Uruguay,Argentina,2,2,Newton Cup,Uruguay,False,Home,0,1,8,6
1909-10-10,Argentina,Uruguay,3,1,Copa Premio Honor Argentino,Argentina,False,Home,1,1,233,6
1909-11-06,England,Sweden,7,0,Friendly,England,False,Home,1,1,209,5
1909-11-07,Hungary,Austria,2,2,Friendly,Hungary,False,Home,0,1,12,6
1909-12-11,England,Netherlands,9,1,Friendly,England,False,Home,1,1,147,5
1910-02-12,Ireland,England,1,1,British Championship,Ireland,False,Home,0,1,64,5
1910-03-05,Scotland,Wales,1,0,British Championship,Scotland,False,Home,1,1,238,5
1910-03-13,Belgium,Netherlands,3,2,Friendly,Belgium,False,Home,1,1,147,6
1910-03-14,Wales,England,0,1,British Championship,Wales,False,Home,0,1,64,0
1910-03-19,Ireland,Scotland,1,0,British Championship,Ireland,False,Home,1,1,189,5
1910-03-26,Belgium,England,2,2,Friendly,Belgium,False,Home,0,1,64,5
1910-04-02,Scotland,England,2,0,British Championship,Scotland,False,Home,1,1,64,5
1910-04-03,France,Belgium,0,4,Friendly,France,False,Home,0,1,19,6
1910-04-03,Switzerland,Germany,2,3,Friendly,Switzerland,False,Home,0,1,80,6
1910-04-09,England,Switzerland,6,1,Friendly,England,False,Home,1,1,210,5
1910-04-10,Netherlands,Belgium,7,0,Friendly,Netherlands,False,Home,1,1,19,6
1910-04-11,Wales,Ireland,4,1,British Championship,Wales,False,Home,1,1,101,0
1910-04-16,England,France,10,1,Friendly,England,False,Home,1,1,75,5
1910-04-24,Netherlands,Germany,4,2,Friendly,Netherlands,False,Home,1,1,80,6
1910-05-01,Austria,Hungary,2,1,Friendly,Austria,False,Home,1,1,95,6
1910-05-05,Denmark,England,2,1,Friendly,Denmark,False,Home,1,1,64,3
1910-05-15,Italy,France,6,2,Friendly,Italy,False,Home,1,1,75,6
1910-05-16,Germany,Belgium,0,3,Friendly,Germany,False,Home,0,1,19,0
1910-05-26,Hungary,Italy,6,1,Friendly,Hungary,False,Home,1,1,103,3
1910-05-27,Argentina,Chile,3,1,Friendly,Argentina,False,Home,1,1,42,4
1910-05-29,Uruguay,Chile,3,0,Copa Cent Rev Mayo,Argentina,True,Neutral,1,2,42,6
1910-06-05,Argentina,Chile,5,1,Copa Cent Rev Mayo,Argentina,False,Home,1,1,42,6
1910-06-12,Argentina,Uruguay,4,1,Copa Cent Rev Mayo,Argentina,False,Home,1,1,233,6
1910-06-29,South Africa,England,0,3,Friendly,South Africa,False,Home,0,1,64,2
1910-07-23,South Africa,England,2,6,Friendly,South Africa,False,Home,0,1,64,5
1910-07-30,South Africa,England,3,6,Friendly,South Africa,False,Home,0,1,64,5
1910-08-15,Uruguay,Argentina,3,1,Lipton Cup,Uruguay,False,Home,1,1,8,0
1910-09-11,Chile,Argentina,0,3,Friendly,Chile,False,Home,0,1,8,6
1910-09-11,Norway,Sweden,0,4,Friendly,Norway,False,Home,0,1,209,6
1910-10-16,Germany,Netherlands,1,2,Friendly,Germany,False,Home,0,1,147,6
1910-11-06,Hungary,Austria,3,0,Friendly,Hungary,False,Home,1,1,12,6
1910-11-13,Argentina,Uruguay,1,1,Copa Premio Honor Argentino,Argentina,False,Home,0,1,233,6
1910-11-27,Argentina,Uruguay,2,6,Copa Premio Honor Argentino,Argentina,False,Home,0,1,233,6
1911-01-01,France,Hungary,0,3,Friendly,France,False,Home,0,1,95,6
1911-01-06,Italy,Hungary,0,1,Friendly,Italy,False,Home,0,1,95,4
1911-01-08,Switzerland,Hungary,2,0,Friendly,Switzerland,False,Home,1,1,95,6
1911-01-28,Ireland,Wales,1,2,British Championship,Ireland,False,Home,0,1,238,5
1911-02-11,England,Ireland,2,1,British Championship,England,False,Home,1,1,101,5
1911-03-04,England,Belgium,4,0,Friendly,England,False,Home,1,1,19,5
1911-03-06,Wales,Scotland,2,2,British Championship,Wales,False,Home,0,1,189,0
1911-03-13,England,Wales,3,0,British Championship,England,False,Home,1,1,238,0
1911-03-18,Scotland,Ireland,2,0,British Championship,Scotland,False,Home,1,1,101,5
1911-03-19,Belgium,Netherlands,1,5,Friendly,Belgium,False,Home,0,1,147,6
1911-03-23,France,England,0,3,Friendly,France,False,Home,0,1,64,3
1911-03-26,Germany,Switzerland,6,2,Friendly,Germany,False,Home,1,1,210,6
1911-04-01,England,Scotland,1,1,British Championship,England,False,Home,0,1,189,5
1911-04-02,Netherlands,Belgium,3,1,Friendly,Netherlands,False,Home,1,1,19,6
1911-04-09,France,Italy,2,2,Friendly,France,False,Home,0,1,103,6
1911-04-14,Germany,England,2,2,Friendly,Germany,False,Home,0,1,64,4
1911-04-17,Netherlands,England,0,1,Friendly,Netherlands,False,Home,0,1,64,0
1911-04-23,Belgium,Germany,2,1,Friendly,Belgium,False,Home,1,1,80,6
1911-04-23,Switzerland,France,5,2,Friendly,Switzerland,False,Home,1,1,75,6
1911-04-30,Uruguay,Argentina,1,2,Friendly,Uruguay,False,Home,0,1,8,6
1911-04-30,Belgium,France,7,1,Friendly,Belgium,False,Home,1,1,75,6
1911-05-07,Austria,Hungary,3,1,Friendly,Austria,False,Home,1,1,95,6
1911-05-07,Italy,Switzerland,2,2,Friendly,Italy,False,Home,0,1,210,6
1911-05-21,Switzerland,Italy,3,0,Friendly,Switzerland,False,Home,1,1,103,6
